property,value,unit,source,source_url,retrieved_at,notes,material_id,phase,structure,space_group,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
crystal_structure,Body-centered Cubic,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,Estructura cristalina de referencia de la compilación.,Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
space_group,Im_3m,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,Número de grupo espacial: 229.,Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
lattice_constants,"514.8, 514.8, 514.8",pm,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
lattice_angles,"π/2, π/2, π/2",rad,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
thermal_conductivity,19,W/(m·K),Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
electrical_conductivity,1,MS/m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
electrical_resistivity,1e-06,Ω·m,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
electrical_type,Conductor,,Periodic Table Data Complete 1.0.1 · compilación secundaria,https://en.wikipedia.org/wiki/Radium,2026-07-24T22:17:53+00:00,"Valor de referencia secundario; puede depender de fase, pureza, orientación y temperatura.",Ra-reference,elemento puro · condiciones de referencia,Body-centered Cubic,Im_3m,514.8,514.8,514.8,π/2,π/2,π/2
